IDCNT,RISK_NATURE_1,RISK_NATURE_2,RISK_NATURE_3,RISK_FAMILY_STRUCT,RISK_ROOMS_NB,RISK_PROT_1,RISK_PROT_2,SURF_HOUSE,SURF_VER,SURF_OUTB,SURF_GR,OPTION_1,OPTION_2,OPTION_3,OPTION_4,OPTION_5,OPTION_6,OPTION_7,OPTION_8,INSEE_CODE,ZONE_1,ZONE_2,ZONE_3,AMOUNT
1467418,SH,HO,1,0,8,4,0,23,10,2,2,False,False,False,False,False,False,False,True,33327,E,F,K,0.0
1467524,PH,FT,2,3,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,90010,F,H,G,0.0
1468029,PH,HO,1,3,5,4,0,12,0,1,1,False,False,False,False,False,False,False,True,13074,R,P,K,0.0
1468121,PH,HO,1,4,5,4,0,14,0,1,3,False,False,False,False,False,False,True,True,28191,G,F,E,0.0
1468147,PH,HO,1,1,3,4,0,8,0,1,2,False,True,False,False,False,False,False,False,34031,M,K,P,0.0
1468417,PH,FT,2,3,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,64102,E,M,L,0.0
1469252,PH,HT,2,1,4,4,0,7,0,1,1,False,False,False,False,False,False,False,False,54227,D,E,G,0.0
1469287,PH,HO,1,3,9,1,1,16,0,1,4,False,False,False,False,False,False,False,False,01249,N,K,H,0.0
1469467,PH,FT,2,4,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,78146,N,Q,C,0.0
1469763,PH,HO,1,4,4,4,0,8,0,1,1,False,False,False,False,False,False,True,False,94017,Q,S,C,421.00956302
1469885,PH,FO,1,4,6,1,1,12,0,0,0,False,False,False,False,False,True,False,False,75116,S,W,C,0.0
1470316,PH,HO,1,1,5,4,0,10,0,0,1,False,False,False,False,False,False,False,False,64125,E,M,L,0.0
1470436,PH,FT,2,3,2,4,0,6,0,0,0,False,False,False,False,False,False,False,False,16015,H,E,G,0.0
1470590,PH,FT,2,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,57630,D,E,G,0.0
1470681,PH,HT,2,3,5,4,0,9,0,1,2,False,True,False,False,False,False,True,False,03106,C,D,K,0.0
1471012,PH,HO,1,4,4,1,1,8,0,1,3,False,False,False,False,False,False,False,True,15083,B,C,E,0.0
1471418,PH,FT,2,3,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,38264,F,K,C,0.0
1471669,PH,HO,1,4,5,4,0,12,0,1,1,False,False,False,False,False,False,False,False,34120,Q,M,P,0.0
1471862,PH,HO,1,4,4,4,0,10,0,1,1,False,False,False,False,False,True,False,False,13068,Q,M,K,0.0
1472074,PH,HO,1,1,7,3,0,16,0,1,3,False,False,False,False,False,False,True,False,63103,E,F,G,0.0
1472657,PH,HO,1,4,9,1,1,22,0,4,4,False,False,False,False,False,True,True,True,70248,D,D,H,0.0
1472929,PH,HO,1,4,7,4,0,14,0,2,4,False,False,False,False,False,False,False,False,38019,F,K,C,0.0
1473191,PH,HO,1,3,5,4,0,12,3,1,1,False,False,False,False,False,True,False,True,10323,D,D,E,0.0
1473366,PH,HO,1,4,4,1,1,8,0,2,3,False,False,False,False,False,False,True,True,27123,G,E,E,0.0
1473749,PH,HO,1,3,2,4,0,6,0,1,1,False,False,False,False,False,False,False,False,17028,F,E,H,0.0
1474648,PH,HO,1,3,4,1,1,10,4,1,2,False,False,False,False,False,False,True,False,86111,E,D,G,0.0
1475164,PH,FT,2,4,4,4,0,10,0,0,0,False,False,False,False,False,False,False,False,57672,F,K,G,930.227092
1475553,PH,FT,2,2,2,1,1,4,0,0,0,False,False,False,False,False,False,False,False,93001,S,R,C,0.0
1475618,PH,FO,5,3,4,4,0,10,0,0,0,False,False,False,False,False,False,False,False,75113,R,W,C,584.3135
1475625,PH,HT,2,1,4,4,0,7,0,1,2,False,False,False,False,False,False,False,True,40314,E,E,J,0.0
1476319,PH,FT,2,4,5,4,0,9,0,0,0,False,False,False,False,False,False,False,False,57332,F,H,G,0.0
1476325,PH,HO,1,4,8,4,0,14,0,2,2,False,False,False,False,False,False,False,True,31254,Q,P,K,0.0
1476802,SH,FO,5,0,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,38191,F,K,C,0.0
1476819,PH,HT,2,4,6,1,1,11,0,1,10,False,False,False,False,False,False,True,False,13004,L,P,K,0.0
1476972,PH,HO,1,3,5,4,0,14,0,0,2,False,False,False,False,False,False,False,True,77360,M,K,K,0.0
1477492,PH,HO,1,1,4,1,1,10,0,1,1,False,False,False,False,False,False,False,False,30243,L,H,P,0.0
1477819,PH,HO,1,4,6,4,0,12,0,1,2,False,False,False,False,False,False,False,True,34270,Q,M,P,467.4508
1478017,PH,FO,5,4,3,1,1,5,0,0,0,False,False,False,False,False,False,False,False,93046,S,R,C,0.0
1478189,PH,FT,2,1,1,4,0,1,0,0,0,False,False,False,False,False,False,False,False,49007,G,F,E,0.0
1478243,PH,HT,2,3,3,1,1,6,0,0,1,False,True,False,False,False,False,False,False,44079,F,E,E,0.0
1478751,PH,FT,2,3,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,78297,N,Q,C,0.0
1479638,PH,HO,1,4,4,1,1,12,3,2,2,False,False,False,False,False,False,False,True,69389,M,P,E,0.0
1479909,PH,HO,1,4,5,4,0,10,0,0,1,False,False,False,False,False,False,False,False,54150,J,H,G,0.0
1479918,PH,HO,1,4,6,4,0,14,0,1,2,False,False,False,False,False,False,False,False,33057,F,E,K,0.0
1480153,PH,FT,2,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,77181,S,K,K,0.0
1480182,PH,HO,1,3,3,1,1,8,0,1,2,False,False,False,False,False,False,False,True,54431,D,F,G,0.0
1482220,PH,HO,1,4,6,1,1,18,0,1,5,False,False,False,False,False,False,True,True,34032,N,K,P,0.0
1482311,PH,FT,2,3,2,1,1,3,0,0,0,False,False,False,False,False,False,False,False,75119,S,W,C,0.0
1482487,SH,HO,1,0,4,1,1,8,0,1,1,False,False,False,False,False,True,False,False,85035,C,B,G,0.0
1484432,PH,HO,1,3,6,1,1,12,5,1,2,False,False,False,False,False,False,False,True,35296,E,D,C,0.0
1484575,PH,FT,2,2,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,75115,R,W,C,0.0
1484827,PH,HO,1,4,3,4,0,5,0,0,1,False,True,False,False,False,False,False,False,94080,Q,S,C,0.0
1485113,PH,FT,2,1,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,83069,K,M,M,0.0
1486596,PH,HO,1,4,5,4,0,9,0,1,1,False,False,False,False,False,False,False,False,59299,N,P,M,0.0
1486685,PH,FO,5,3,4,4,0,8,0,0,0,False,False,False,False,False,False,False,False,38185,M,K,C,0.0
1488205,PH,HO,1,4,4,4,0,8,0,2,1,False,False,False,False,False,False,True,False,63049,E,F,G,0.0
1488704,PH,HO,1,3,4,4,0,8,0,2,2,False,False,False,False,False,False,False,True,74225,E,E,C,0.0
1489051,PH,HO,1,4,7,4,0,16,0,2,1,False,False,False,False,False,True,False,False,54159,J,H,G,0.0
1489147,PH,FO,5,3,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,94081,Q,S,C,0.0
1490114,PH,FO,1,1,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,17300,F,E,H,0.0
1490129,PH,HO,1,1,4,4,0,7,0,1,2,False,False,False,False,False,False,False,True,27354,G,E,E,0.0
1490629,PH,HT,2,4,4,4,0,8,0,1,2,False,False,False,False,False,False,False,False,86180,C,D,G,0.0
1490671,PH,HO,1,4,7,1,1,13,0,1,3,False,False,False,False,False,False,False,True,74125,J,H,C,0.0
1491738,PH,HO,1,3,6,1,1,11,0,3,3,False,False,False,False,False,False,False,False,86120,C,C,G,0.0
1492044,PH,FT,2,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,31293,Q,P,K,0.0
1492310,PH,HO,1,4,4,4,0,8,0,2,3,False,False,False,False,False,False,False,True,47252,D,F,L,0.0
1492622,SH,FO,1,0,2,1,1,3,0,0,0,False,False,False,False,False,False,False,False,74099,C,C,C,981.64668
1493652,PH,HO,1,2,5,1,1,10,0,1,3,False,False,False,False,False,False,False,True,33122,L,M,K,0.0
1494837,PH,FT,2,1,1,4,0,1,0,0,0,False,False,False,False,False,False,False,False,59369,H,E,M,0.0
1494907,PH,FT,2,1,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,29232,C,E,E,0.0
1495192,SH,FO,1,0,2,1,1,3,0,0,0,False,False,False,False,False,False,False,False,14409,D,D,C,649.756612
1495252,PH,HT,2,3,5,4,0,9,0,1,1,False,False,False,False,False,False,True,False,72122,D,C,E,0.0
1497126,PH,FT,2,2,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,65460,B,F,L,0.0
1497151,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,91201,P,Q,C,0.0
1497428,PH,HO,1,4,5,2,2,12,5,2,3,False,False,False,False,False,False,True,True,83019,M,K,M,0.0
1497904,PH,FT,2,1,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,35238,F,F,C,0.0
1497927,PH,FT,2,4,4,4,0,8,0,0,0,False,False,False,False,False,False,False,False,31557,Q,P,K,0.0
1498151,PH,FT,2,1,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,75115,R,W,C,0.0
1498246,PH,HO,1,4,6,1,0,11,4,1,5,False,False,False,False,True,False,True,True,11383,F,F,K,0.0
1498975,PH,HO,1,3,5,2,1,10,0,1,6,False,False,False,True,False,False,False,True,22327,C,C,C,0.0
1499029,PH,HO,1,1,2,4,0,4,0,1,1,False,False,False,False,False,False,False,False,86209,C,D,G,0.0
1499635,PH,FT,2,3,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,44026,G,H,E,0.0
1499654,PH,HO,1,4,6,1,1,12,0,1,1,False,False,False,False,False,False,True,False,34057,Q,M,P,0.0
1499693,PH,HO,1,4,6,4,0,12,0,2,3,False,False,False,False,False,False,False,False,79356,B,C,H,0.0
1500400,PH,HT,2,4,4,1,1,8,0,1,1,False,True,False,False,False,False,False,False,45142,G,E,J,0.0
1501228,PH,FO,3,3,4,4,0,8,0,0,0,False,False,False,False,False,False,False,False,2A004,U,M,G,0.0
1502006,PH,HT,2,4,4,4,0,8,0,1,1,False,False,False,False,False,False,False,False,62643,G,H,J,0.0
1502063,PH,HO,1,3,4,1,1,8,0,1,4,False,False,False,False,False,False,False,True,47004,D,E,L,0.0
1502570,PH,HO,3,4,5,1,1,9,0,2,3,False,False,False,False,False,False,False,True,59253,H,E,M,0.0
1503160,PH,FO,5,1,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,42186,L,F,J,0.0
1503214,PH,HO,1,4,5,1,1,9,0,0,1,False,False,False,False,False,False,False,False,94033,Q,S,C,0.0
1503343,PH,HO,1,1,3,1,1,6,0,1,1,False,False,False,False,False,False,False,True,13213,T,P,K,1574.4911570999998
1504220,PH,HO,3,1,4,4,0,8,1,1,1,False,False,False,False,False,False,False,False,64260,E,H,L,205.678352
1504968,PH,HO,1,4,6,4,0,11,0,1,1,False,False,False,False,False,False,False,False,66172,L,M,G,0.0
1505117,PH,HT,2,3,3,4,0,6,2,1,1,False,False,False,False,False,False,False,False,44009,G,H,E,0.0
1505430,PH,FT,2,3,5,4,0,9,0,0,0,False,True,False,False,False,False,True,False,89206,G,D,K,0.0
1505550,PH,HO,1,2,7,4,0,16,0,2,3,False,False,False,False,False,False,False,False,37261,F,H,E,0.0
1506609,PH,FT,2,2,4,4,0,8,0,0,0,False,False,False,False,False,False,True,False,43157,C,E,M,0.0
1506616,PH,HT,2,1,4,4,0,10,0,1,2,False,False,False,False,False,False,False,False,76517,G,C,G,0.0
1506664,PH,HO,1,4,5,4,0,10,0,0,1,False,False,False,False,False,False,False,True,33256,J,F,K,0.0
1506964,PH,HT,2,4,3,4,0,6,0,1,1,False,False,False,False,False,False,False,False,83086,K,K,M,0.0
1507429,PH,HO,1,1,5,4,0,12,0,1,3,False,False,False,False,False,False,False,True,24294,D,C,J,0.0
1507621,PH,FT,2,2,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,63040,E,F,G,1023.3900364
1508531,SH,HO,1,0,6,4,0,12,0,2,1,False,False,False,False,False,False,False,True,42027,F,E,J,0.0
1509262,PH,FT,2,3,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,74159,C,C,C,0.0
1509425,PH,HO,1,1,3,1,1,5,0,1,1,False,False,False,False,False,False,False,False,54284,D,E,G,0.0
1509989,PH,HO,1,3,7,4,0,14,0,1,2,False,False,False,False,False,False,True,True,33327,E,F,K,0.0
1510578,PH,FO,5,1,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,50502,C,C,H,0.0
1510680,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,38169,M,K,C,0.0
1511218,PH,FO,5,4,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,06088,P,Q,J,0.0
1511360,PH,HO,1,3,5,4,0,14,0,4,5,False,False,False,False,True,False,False,True,68298,E,E,H,642.74485
1512834,PH,FT,2,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,63113,E,F,G,0.0
1513172,PH,FO,1,2,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,35238,F,F,C,0.0
1513226,PH,HO,1,4,5,1,1,14,0,2,8,False,False,False,False,False,False,False,True,64363,B,F,L,0.0
1514335,PH,FT,2,3,2,1,1,3,0,0,0,False,True,False,False,False,False,False,False,75115,R,W,C,0.0
1514501,PH,FT,2,1,3,4,0,6,3,0,0,False,False,False,False,False,False,False,False,69259,M,P,E,0.0
1514664,PH,HO,1,3,5,4,0,12,4,2,2,False,False,False,False,False,False,False,False,67495,F,F,E,0.0
1514707,PH,HO,1,2,5,1,1,10,0,1,1,False,False,False,False,False,False,False,False,28085,E,E,E,116.8627
1515135,PH,HO,1,1,4,4,0,7,0,1,1,False,False,False,False,False,False,False,False,15154,B,C,E,0.0
1515608,PH,HO,1,4,6,4,0,12,0,1,1,False,False,False,False,False,False,False,True,69259,M,P,E,0.0
1516118,PH,FT,2,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,31555,Q,P,K,0.0
1516242,PH,HO,1,1,4,1,1,8,0,1,3,False,False,False,False,False,False,False,False,29039,C,D,E,0.0
1516881,PH,FO,1,4,4,1,1,7,0,0,0,False,False,False,False,False,False,False,False,79191,D,E,H,393.57020106
1517050,PH,HO,1,3,6,4,0,14,0,2,1,False,False,False,False,False,True,False,True,08328,F,E,L,0.0
1517551,PH,HO,1,2,2,4,0,6,0,0,2,False,False,False,False,False,False,True,True,58110,C,D,M,0.0
1517584,PH,FO,5,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,44188,F,E,E,0.0
1517814,PH,FO,1,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,92050,N,S,C,0.0
1518302,PH,FT,2,2,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,17299,E,E,H,0.0
1518651,PH,HO,1,3,5,1,1,12,0,2,4,False,False,False,False,False,False,False,False,29093,C,D,E,0.0
1518981,PH,FO,5,1,3,4,0,6,0,0,0,False,False,False,False,False,True,False,False,34129,Q,K,P,0.0
1519005,PH,FT,2,2,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,77083,S,P,K,0.0
1519081,PH,HT,2,3,6,1,1,16,0,1,1,False,False,True,False,False,False,False,False,89199,F,D,K,0.0
1519535,PH,FT,2,2,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,21231,G,M,K,0.0
1519560,PH,HO,1,3,4,4,0,12,0,1,1,False,False,False,False,False,True,False,True,51352,G,D,E,0.0
1519934,PH,HO,1,4,6,1,1,12,0,1,1,False,False,False,False,False,False,False,False,49050,D,E,E,0.0
1520373,PH,HO,1,4,5,1,1,10,0,1,1,False,False,False,False,False,True,True,True,02382,F,E,K,0.0
1520786,PH,HO,1,1,4,4,0,8,0,1,1,False,False,False,False,False,False,False,False,02691,F,E,K,0.0
1522728,PH,HO,1,4,5,4,0,12,0,1,3,False,False,False,False,False,False,False,False,38183,G,K,C,0.0
1522855,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,33192,L,M,K,0.0
1523119,PH,FO,1,4,4,4,0,10,0,0,0,False,False,False,False,False,False,False,False,75108,T,W,C,0.0
1523396,PH,HO,1,3,4,1,1,8,7,1,3,False,False,False,False,False,False,True,True,29160,C,D,E,0.0
1523698,PH,FT,2,4,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,30127,K,H,P,0.0
1524803,PH,FT,2,2,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,92073,N,S,C,0.0
1525084,PH,FT,2,2,3,4,0,8,0,0,0,False,False,False,False,False,False,False,False,68323,E,E,H,0.0
1526809,PH,HO,1,1,5,1,1,12,0,1,0,False,False,False,False,False,False,False,False,80021,G,H,K,0.0
1527019,PH,HO,1,3,6,4,0,12,0,1,2,False,False,False,False,False,False,False,False,17311,D,F,H,0.0
1527315,PH,HO,1,2,3,4,0,5,0,0,1,False,False,False,False,False,False,False,False,10333,F,F,E,0.0
1527675,PH,HO,1,1,6,1,1,14,0,0,1,False,False,False,False,False,False,False,False,75120,R,W,C,0.0
1528033,PH,HO,1,4,4,1,0,7,4,1,1,False,False,False,False,True,False,False,False,94028,Q,S,C,0.0
1528467,PH,FT,2,2,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,35117,C,C,C,0.0
1529095,PH,HO,1,3,3,1,1,8,0,1,1,False,False,False,False,False,False,False,False,93029,S,R,C,0.0
1529320,PH,HT,2,1,3,4,0,5,0,0,0,False,False,False,False,False,False,False,True,09107,B,D,L,0.0
1529806,PH,HO,1,4,6,4,0,12,0,2,3,False,False,False,False,False,False,False,False,69024,K,H,E,0.0
1530318,PH,HO,1,3,3,4,0,6,1,1,4,False,False,False,False,False,False,False,True,10343,F,F,E,0.0
1530536,PH,FT,2,1,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,13206,T,P,K,0.0
1531659,SH,HO,1,0,2,4,0,8,3,1,3,False,False,False,False,False,False,False,True,22225,B,C,C,0.0
1532089,PH,FO,5,1,2,1,1,4,0,0,0,False,False,False,False,False,False,False,False,85194,C,F,G,0.0
1532657,PH,FO,5,1,1,4,0,4,0,0,0,False,False,False,False,False,False,False,False,69266,Q,P,E,0.0
1532917,PH,FO,5,1,3,1,1,5,0,0,0,False,False,False,False,False,False,False,False,94046,Q,S,C,0.0
1532919,PH,FT,2,3,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,75115,R,W,C,0.0
1533079,PH,HO,3,1,7,4,0,13,0,1,1,False,False,False,False,False,False,False,False,39478,D,E,G,0.0
1533190,SH,HO,3,0,4,1,1,7,0,0,1,False,False,False,False,False,False,False,False,44049,E,F,E,0.0
1533300,PH,HO,1,1,3,4,0,6,0,1,1,False,False,False,False,False,False,False,True,72217,D,C,E,0.0
1533308,PH,HO,1,4,5,4,0,12,4,1,3,False,False,False,False,False,False,True,True,44151,D,D,E,0.0
1533313,PH,FT,2,4,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,94044,Q,S,C,0.0
1533496,SH,HO,1,0,3,4,0,5,0,0,2,False,False,False,False,False,False,False,False,85114,C,B,G,0.0
1536778,PH,HO,1,3,4,1,1,12,0,0,1,False,False,False,False,False,False,False,False,76552,K,H,G,631.05858
1536801,PH,HO,1,3,5,2,2,10,0,1,3,False,False,False,False,False,False,False,False,10282,F,D,E,0.0
1537053,PH,HO,1,4,5,1,1,10,0,1,1,False,False,False,False,False,False,False,True,76681,H,K,G,0.0
1537305,PH,FO,5,4,4,4,0,10,3,0,0,False,True,False,False,False,False,False,False,38169,M,K,C,0.0
1537642,PH,FT,2,3,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,18033,G,F,M,0.0
1537884,SH,HO,1,0,4,1,1,8,2,0,4,False,False,False,False,False,False,False,False,69117,K,P,E,0.0
1539932,PH,FO,1,3,6,3,0,11,0,0,0,False,False,False,False,False,False,False,False,75108,T,W,C,0.0
1539977,PH,FT,2,4,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,75118,S,W,C,0.0
1540024,PH,HO,1,3,5,4,0,10,0,2,2,False,False,False,False,False,False,False,True,42149,E,D,J,0.0
1540910,PH,HO,1,3,4,4,0,7,0,1,1,False,False,False,False,False,False,False,False,36142,D,E,K,0.0
1540989,PH,FT,2,2,2,1,1,6,0,0,0,False,False,False,False,False,False,False,False,64495,E,H,L,292.15675
1541118,PH,HO,1,3,5,1,1,12,0,1,2,False,False,False,False,False,False,False,False,33236,F,E,K,0.0
1541125,PH,FT,2,3,2,1,1,4,0,0,0,False,False,False,False,False,False,False,False,07010,E,D,L,0.0
1541735,PH,HO,1,4,5,1,1,14,0,1,2,False,False,False,False,False,False,False,False,78367,N,Q,C,0.0
1542281,PH,HO,1,2,4,4,0,10,2,1,1,False,False,False,False,False,False,False,False,44190,G,H,E,0.0
1542657,PH,HO,1,4,3,1,1,6,0,0,1,False,False,False,False,False,False,False,False,37261,F,H,E,0.0
1543986,PH,FO,5,4,3,1,1,5,0,0,0,False,False,False,False,False,False,False,False,75113,R,W,C,0.0
1545034,PH,HO,1,3,4,1,1,10,0,2,2,False,True,False,False,False,False,False,False,91661,P,Q,C,0.0
1545156,PH,FT,2,1,2,4,0,4,0,0,0,True,True,False,False,False,False,False,False,14409,D,D,C,0.0
1545200,PH,FT,2,3,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,42187,F,E,J,0.0
1545349,PH,FO,5,4,3,4,0,8,0,0,0,False,False,False,False,False,False,False,False,06159,P,Q,J,0.0
1545572,PH,HO,1,3,5,4,0,10,0,1,3,False,False,False,False,False,False,False,False,85026,C,C,G,0.0
1545590,PH,HT,2,3,3,4,0,8,0,1,1,False,False,False,False,False,False,False,True,59435,J,F,M,0.0
1545964,PH,HO,1,4,4,1,0,8,0,1,1,False,False,False,True,False,False,False,False,59316,M,F,M,0.0
1546037,PH,HO,1,1,4,4,0,8,0,2,2,False,False,False,False,False,False,False,True,54260,D,E,G,0.0
1546168,SH,FT,2,0,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,75115,R,W,C,934.9016
1546219,PH,FT,2,3,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,87085,D,E,C,0.0
1546589,PH,HO,1,4,4,1,1,12,0,1,2,False,False,False,False,False,False,False,False,66141,L,M,G,0.0
1546614,PH,HO,1,4,7,4,0,13,0,1,2,False,False,False,False,False,False,False,False,85060,C,F,G,0.0
1547614,PH,FT,2,1,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,33318,L,M,K,0.0
1547830,SH,FT,2,0,2,1,1,4,0,0,0,False,False,False,False,False,False,False,False,29039,C,D,E,0.0
1548409,PH,HO,1,1,3,1,0,8,0,1,1,False,False,False,True,False,False,False,False,14366,E,D,C,0.0
1549219,PH,HO,3,1,4,4,0,8,0,1,0,False,False,False,False,False,False,False,False,42283,G,D,J,0.0
1549625,PH,HO,1,3,3,4,0,6,0,0,1,False,False,False,False,False,False,False,False,78517,N,K,C,0.0
1549892,PH,FT,2,2,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,75111,S,W,C,0.0
1550272,PH,FT,2,2,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,31555,Q,P,K,0.0
1550458,PH,HT,2,1,6,1,0,11,0,1,1,False,False,False,True,False,False,False,False,59585,M,H,M,0.0
1551633,PH,HO,1,3,7,1,1,13,1,1,1,False,False,False,False,False,False,False,True,29245,C,D,E,0.0
1551668,PH,FT,2,1,2,1,1,3,0,0,0,False,False,False,False,False,False,False,False,25056,F,M,K,0.0
1551733,PH,HO,1,3,4,4,0,8,0,1,4,False,False,False,False,False,True,True,False,35228,D,E,C,0.0
1551952,PH,FT,2,2,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,33213,J,F,K,0.0
1552298,PH,FT,2,1,4,1,1,8,0,0,0,False,False,False,False,False,False,False,False,53024,B,B,E,0.0
1552341,PH,HO,1,4,5,4,0,14,0,2,1,False,False,False,False,False,False,False,True,57606,E,F,G,0.0
1552925,PH,HO,1,3,4,1,1,10,0,1,4,False,False,False,False,False,False,False,True,44032,F,E,E,0.0
1553874,PH,FT,2,1,1,4,0,4,0,0,0,False,False,False,False,False,False,False,False,69381,M,P,E,0.0
1554280,PH,HO,1,4,5,4,0,9,0,1,2,False,False,False,False,False,False,False,False,45222,G,E,J,0.0
1554519,PH,HO,1,4,5,4,0,10,4,1,2,False,False,False,False,False,False,True,True,57364,D,F,G,0.0
1554657,PH,HO,1,4,5,1,1,10,5,1,1,False,False,False,False,False,False,True,False,44109,G,H,E,0.0
1555022,PH,FO,5,3,3,4,0,8,0,0,0,False,False,False,False,False,True,False,False,26088,K,K,H,0.0
1555186,PH,HO,1,4,4,1,1,8,0,1,1,False,False,False,False,False,False,False,False,80489,G,H,K,0.0
1555607,PH,FT,2,4,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,54274,J,H,G,0.0
1556384,PH,HO,1,3,3,1,1,6,0,1,1,False,False,False,False,False,False,False,False,87154,B,B,C,0.0
1556853,PH,HO,1,1,5,4,0,10,0,1,2,False,False,False,False,False,False,False,True,29254,C,D,E,0.0
1557615,PH,HT,2,3,3,4,0,5,0,1,1,False,False,False,False,False,False,False,True,07058,E,D,L,0.0
1558224,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,51030,G,D,E,0.0
1558331,PH,HO,1,4,5,1,1,12,0,1,2,False,False,False,False,False,False,True,True,09187,B,D,L,0.0
1558707,PH,HO,1,4,5,1,1,16,0,0,1,False,False,False,False,False,False,True,True,07019,E,F,L,0.0
1559241,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,34154,Q,K,P,0.0
1559695,PH,FT,2,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,83137,K,M,M,0.0
1559987,PH,FO,1,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,94058,Q,S,C,0.0
1560198,PH,HO,1,3,8,4,0,16,0,4,1,False,False,False,False,False,False,False,True,21213,E,E,K,0.0
1560260,PH,FT,2,2,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,89099,G,D,K,0.0
1560718,PH,FT,2,2,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,59599,N,P,M,0.0
1560779,PH,FT,2,4,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,44069,E,F,E,0.0
1561137,PH,FO,1,4,6,4,0,11,0,0,0,False,False,False,False,False,False,False,False,69386,Q,P,E,0.0
1561225,PH,FT,2,4,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,76474,H,K,G,0.0
1561417,PH,FT,2,3,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,77058,S,P,K,0.0
1562039,PH,FT,2,1,1,1,1,2,0,0,0,False,False,False,False,False,False,False,False,34032,N,K,P,0.0
1562087,PH,FT,2,4,4,1,1,8,0,0,0,False,True,False,False,False,False,False,False,60584,K,H,H,0.0
1562089,PH,FT,2,1,5,4,0,9,0,0,0,False,False,False,False,False,False,False,False,34032,N,K,P,0.0
1562138,PH,HT,2,4,3,4,0,6,0,1,1,False,True,False,False,False,False,False,False,59153,H,E,M,0.0
1562436,PH,HO,1,4,5,1,1,10,0,2,2,False,False,False,False,False,False,False,False,56036,D,E,C,0.0
1562732,PH,HO,1,3,5,4,0,9,0,1,1,False,False,False,False,False,False,True,True,12194,B,C,H,0.0
1563095,PH,HO,1,4,5,4,0,10,0,1,3,False,False,False,False,False,False,True,False,10061,D,D,E,0.0
